text,intent
When can I expect my card to arrive?,card_delivery_estimate
Can I have it delivered on the date I need it delivered?,card_delivery_estimate
What is the length of time for one of these items to come to the U.S?,card_delivery_estimate
How long will it take to have my card mailed to me?,card_delivery_estimate
Can cards be dispatched on a specific date?,card_delivery_estimate
Can I have it by a certain date?,card_delivery_estimate
I need my card as quick as possible,card_delivery_estimate
How long will it take my card to get here?,card_delivery_estimate
Is there a specific date it can be delivered by?,card_delivery_estimate
I need my card to be delivered fast,card_delivery_estimate
Is there a specific date i can have it delivered?,card_delivery_estimate
How long will it take to deliver to the US?,card_delivery_estimate
I need my card ASAP!,card_delivery_estimate
How long will it take to get to the US?,card_delivery_estimate
How soon will I get my card?,card_delivery_estimate
What is the estimated date for delivery to US?,card_delivery_estimate
How long does it take for the card to come?,card_delivery_estimate
When will I receive the card?,card_delivery_estimate
When should I expect my card to arrive?,card_delivery_estimate
Can I pay more to get it deliver quicker?,card_delivery_estimate
How long is the delivery to the US?,card_delivery_estimate
Send me my card now! ASAP,card_delivery_estimate
"I haven't received my card yet, how long does it normally take?",card_delivery_estimate
How long is US delivery?,card_delivery_estimate
can you express my card to me?,card_delivery_estimate
When will it get delivered?,card_delivery_estimate
how soon will my card arrive?,card_delivery_estimate
I ordered my card a couple weeks ago and haven't received it yet. When can I expect it?,card_delivery_estimate
How long does it take for cards to be delivered after ordering them?,card_delivery_estimate
"If I need delivery on a certain day, is that something that could be accommodated?",card_delivery_estimate
how much to get my card in 2 days?,card_delivery_estimate
When are cards shipped?,card_delivery_estimate
My card is needed soon,card_delivery_estimate
What is the delivery time for US?,card_delivery_estimate
I placed my order a week ago. Is it ok that my card isn't here yet?,card_delivery_estimate
How soon do cards arrive after I order them?,card_delivery_estimate
How will I get my card?,card_delivery_estimate
How long does it take to receive my card?,card_delivery_estimate
How long until the card arrives?,card_delivery_estimate
Can I have my card delivered on Tuesday?,card_delivery_estimate
Can you tell me how long it takes for a new card to come?,card_delivery_estimate
i need to add express delivery if that's an option,card_delivery_estimate
I need my card right away.,card_delivery_estimate
Can i choose a specific delivery date?,card_delivery_estimate
When will I get my card shipped to me?,card_delivery_estimate
Do I have a say when it's delivered?,card_delivery_estimate
I need my card delivered as soon as possible.,card_delivery_estimate
I would like to make sure it is delivered on a certain date.,card_delivery_estimate
When will I receive my card?,card_delivery_estimate
Could I chose the date to have it delivered?,card_delivery_estimate
How long does it take for a card to arrive?,card_delivery_estimate
Will my card be here soon?,card_delivery_estimate
Please send my card as quickly as possible.,card_delivery_estimate
how long does it take to get my card i am in a rush,card_delivery_estimate
When can I expect to receive my card?,card_delivery_estimate
Are the delivery days flexible?  My schedule only allows me to be a available on specific dates.,card_delivery_estimate
How many days to deliver to a US customer?,card_delivery_estimate
When can I expect my new card to get here?,card_delivery_estimate
How long are deliveries to the US?,card_delivery_estimate
Can it be delivered on a certain date?,card_delivery_estimate
What is delivery speed to the United States?,card_delivery_estimate
How long does it take for something to be delivered to the U.S?,card_delivery_estimate
How long does it take for my physical card to be delivered.,card_delivery_estimate
what is the leadtime for a new card to show up in the mail?,card_delivery_estimate
What's the earliest time to receive my card?,card_delivery_estimate
are you sending me my card?,card_delivery_estimate
I need my card immediately.,card_delivery_estimate
When will it be delivered to the US?,card_delivery_estimate
My card has been found. Is there any way for me to put it back into the app?,card_linking
I was able to find my card. How to I go about putting it into my app?,card_linking
how do I get my card to show in the app?,card_linking
I just got my card.  It's not linked yet--how do I do that?,card_linking
"lost card found, want to put it back in app",card_linking
"I just got a card, how can I add it to the app?",card_linking
Is there any way to see my card in the app?,card_linking
If I find a card I lost do I need to dispose of it? Or can I re-active the card and continue to use it?,card_linking
I found my card. How can I put it into my app?,card_linking
How do I make my card show up in the app?,card_linking
Can you show me where to link the new card?,card_linking
I found my old card. Can I link it back into the app?,card_linking
"Show me how to link the new card,",card_linking
How do I add an existing card to the app?,card_linking
I finally got my card.  Now I want to link it.  Is that something you have to do or can I do that?,card_linking
